REGIONID,PRODUCTGROUP,PRODUCT,ITEM,YEARWEEK,YEAR,WEEK,QTY,HOLIDAY,HCLUS,PROMOTION,PRO_PERCENT
A01,PG05,P15,ITEM416,201621,2016,21,8,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201622,2016,22,9,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201623,2016,23,5,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201624,2016,24,1,N,4,N,0
A01,PG05,P15,ITEM416,201625,2016,25,2,Y,1,N,0
A01,PG05,P15,ITEM416,201628,2016,28,1,Y,1,N,0
A01,PG05,P15,ITEM416,201629,2016,29,4,Y,1,N,0
A01,PG05,P15,ITEM416,201631,2016,31,3,N,4,N,0
A01,PG05,P15,ITEM416,201632,2016,32,3,N,4,N,0
A01,PG05,P15,ITEM416,201635,2016,35,3,Y,1,Y,0.211293781
A01,PG05,P15,ITEM416,201637,2016,37,4,N,4,Y,0.211293781
A01,PG05,P15,ITEM416,201638,2016,38,1,N,4,N,0
A01,PG05,P15,ITEM416,201639,2016,39,5,N,4,N,0
A01,PG05,P15,ITEM416,201642,2016,42,1,N,4,N,0
A01,PG05,P15,ITEM416,201643,2016,43,1,N,4,N,0
A01,PG05,P15,ITEM416,201648,2016,48,1,Y,0,N,0
A01,PG05,P15,ITEM416,201701,2017,1,1,Y,1,N,0
A01,PG05,P15,ITEM417,201501,2015,1,9,Y,1,Y,0.191181989
A01,PG05,P15,ITEM417,201502,2015,2,8,N,4,Y,0.191181989
A01,PG05,P15,ITEM417,201503,2015,3,3,N,4,N,0
A01,PG05,P15,ITEM417,201504,2015,4,5,Y,2,N,0
A01,PG05,P15,ITEM417,201505,2015,5,1,N,4,N,0
A01,PG05,P15,ITEM417,201506,2015,6,1,N,4,Y,0.156285178
A01,PG05,P15,ITEM417,201507,2015,7,4,N,4,Y,0.156285178
A01,PG05,P15,ITEM417,201508,2015,8,3,Y,1,Y,0.156285178
A01,PG05,P15,ITEM417,201509,2015,9,2,N,4,Y,0.156285178
A01,PG05,P15,ITEM417,201510,2015,10,3,N,4,N,0
A01,PG05,P15,ITEM417,201511,2015,11,2,N,4,N,0
A01,PG05,P15,ITEM417,201512,2015,12,4,N,4,N,0
A01,PG05,P15,ITEM417,201513,2015,13,5,N,4,N,0
A01,PG05,P15,ITEM417,201514,2015,14,6,N,4,N,0
A01,PG05,P15,ITEM417,201515,2015,15,4,N,4,N,0
A01,PG05,P15,ITEM417,201516,2015,16,4,N,4,N,0
A01,PG05,P15,ITEM417,201518,2015,18,1,N,4,N,0
A01,PG05,P15,ITEM417,201519,2015,19,4,N,4,N,0
A01,PG05,P15,ITEM417,201520,2015,20,4,Y,1,Y,0.191181989
A01,PG05,P15,ITEM417,201521,2015,21,8,Y,1,Y,0.191181989
A01,PG05,P15,ITEM417,201522,2015,22,7,Y,1,Y,0.191181989
A01,PG05,P15,ITEM417,201523,2015,23,6,N,4,Y,0.191181989
A01,PG05,P15,ITEM417,201524,2015,24,3,N,4,N,0
A01,PG05,P15,ITEM417,201525,2015,25,3,Y,1,N,0
A01,PG05,P15,ITEM417,201526,2015,26,8,Y,1,Y,0.247467167
A01,PG05,P15,ITEM417,201527,2015,27,13,Y,1,Y,0.247467167
A01,PG05,P15,ITEM417,201528,2015,28,12,Y,1,Y,0.247467167
A01,PG05,P15,ITEM417,201529,2015,29,9,Y,1,Y,0.247467167
A01,PG05,P15,ITEM417,201530,2015,30,1,N,4,N,0
A01,PG05,P15,ITEM417,201531,2015,31,4,N,4,N,0
A01,PG05,P15,ITEM417,201532,2015,32,4,N,4,N,0
A01,PG05,P15,ITEM417,201533,2015,33,4,N,4,N,0
A01,PG05,P15,ITEM417,201534,2015,34,1,N,4,N,0
A01,PG05,P15,ITEM417,201535,2015,35,7,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201536,2015,36,8,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201537,2015,37,3,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201538,2015,38,7,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201539,2015,39,2,N,4,N,0
A01,PG05,P15,ITEM417,201540,2015,40,2,N,4,N,0
A01,PG05,P15,ITEM417,201541,2015,41,2,N,4,N,0
A01,PG05,P15,ITEM417,201542,2015,42,4,Y,2,N,0
A01,PG05,P15,ITEM417,201543,2015,43,6,N,4,N,0
A01,PG05,P15,ITEM417,201544,2015,44,5,N,4,N,0
A01,PG05,P15,ITEM417,201545,2015,45,12,Y,0,Y,0.325140713
A01,PG05,P15,ITEM417,201546,2015,46,12,Y,0,Y,0.325140713
A01,PG05,P15,ITEM417,201547,2015,47,24,Y,0,Y,0.325140713
A01,PG05,P15,ITEM417,201548,2015,48,23,Y,0,Y,0.325140713
A01,PG05,P15,ITEM417,201549,2015,49,19,Y,0,Y,0.325140713
A01,PG05,P15,ITEM417,201550,2015,50,3,N,4,N,0
A01,PG05,P15,ITEM417,201551,2015,51,3,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201552,2015,52,6,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201553,2015,53,7,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201601,2016,1,4,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201602,2016,2,4,N,4,N,0
A01,PG05,P15,ITEM417,201603,2016,3,4,Y,2,N,0
A01,PG05,P15,ITEM417,201604,2016,4,5,N,4,N,0
A01,PG05,P15,ITEM417,201605,2016,5,5,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201606,2016,6,3,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201607,2016,7,4,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201609,2016,9,3,N,4,N,0
A01,PG05,P15,ITEM417,201610,2016,10,10,N,4,N,0
A01,PG05,P15,ITEM417,201611,2016,11,3,N,4,N,0
A01,PG05,P15,ITEM417,201612,2016,12,6,N,4,N,0
A01,PG05,P15,ITEM417,201613,2016,13,6,N,4,N,0
A01,PG05,P15,ITEM417,201614,2016,14,5,N,4,N,0
A01,PG05,P15,ITEM417,201615,2016,15,4,N,4,N,0
A01,PG05,P15,ITEM417,201616,2016,16,3,N,4,N,0
A01,PG05,P15,ITEM417,201617,2016,17,3,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201618,2016,18,1,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201619,2016,19,3,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201621,2016,21,12,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201622,2016,22,2,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201623,2016,23,3,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201624,2016,24,1,N,4,N,0
A01,PG05,P15,ITEM417,201625,2016,25,3,Y,1,N,0
A01,PG05,P15,ITEM417,201626,2016,26,2,Y,1,N,0
A01,PG05,P15,ITEM417,201627,2016,27,3,Y,1,N,0
A01,PG05,P15,ITEM417,201628,2016,28,3,Y,1,N,0
A01,PG05,P15,ITEM417,201629,2016,29,1,Y,1,N,0
A01,PG05,P15,ITEM417,201632,2016,32,2,N,4,N,0
A01,PG05,P15,ITEM417,201634,2016,34,4,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201635,2016,35,2,Y,1,Y,0.184990619
A01,PG05,P15,ITEM417,201637,2016,37,2,N,4,Y,0.184990619
A01,PG05,P15,ITEM417,201638,2016,38,2,N,4,N,0
A01,PG05,P15,ITEM417,201639,2016,39,3,N,4,N,0
A01,PG05,P15,ITEM417,201643,2016,43,1,N,4,N,0
A01,PG05,P15,ITEM417,201644,2016,44,1,Y,0,N,0
A01,PG05,P15,ITEM417,201645,2016,45,1,Y,0,N,0
A01,PG05,P15,ITEM417,201647,2016,47,1,Y,0,N,0
A01,PG05,P15,ITEM417,201650,2016,50,1,N,4,N,0
A01,PG05,P15,ITEM417,201651,2016,51,1,N,4,N,0
A01,PG05,P15,ITEM418,201501,2015,1,3,Y,1,Y,0.204469646
A01,PG05,P15,ITEM418,201502,2015,2,6,N,4,Y,0.204469646
A01,PG05,P15,ITEM418,201503,2015,3,1,N,4,N,0
A01,PG05,P15,ITEM418,201506,2015,6,1,N,4,Y,0.160040027
A01,PG05,P15,ITEM418,201507,2015,7,3,N,4,Y,0.160040027
A01,PG05,P15,ITEM418,201508,2015,8,4,Y,1,Y,0.160040027
A01,PG05,P15,ITEM418,201509,2015,9,7,N,4,Y,0.160040027
A01,PG05,P15,ITEM418,201510,2015,10,4,N,4,N,0
A01,PG05,P15,ITEM418,201511,2015,11,3,N,4,N,0
A01,PG05,P15,ITEM418,201512,2015,12,2,N,4,N,0
A01,PG05,P15,ITEM418,201513,2015,13,3,N,4,N,0
A01,PG05,P15,ITEM418,201514,2015,14,3,N,4,N,0
A01,PG05,P15,ITEM418,201515,2015,15,2,N,4,N,0
A01,PG05,P15,ITEM418,201517,2015,17,1,N,4,N,0
A01,PG05,P15,ITEM418,201518,2015,18,2,N,4,N,0
A01,PG05,P15,ITEM418,201519,2015,19,4,N,4,N,0
A01,PG05,P15,ITEM418,201520,2015,20,2,Y,1,Y,0.203869246
A01,PG05,P15,ITEM418,201521,2015,21,3,Y,1,Y,0.203869246
A01,PG05,P15,ITEM418,201522,2015,22,5,Y,1,Y,0.203869246
A01,PG05,P15,ITEM418,201523,2015,23,2,N,4,Y,0.203869246
A01,PG05,P15,ITEM418,201524,2015,24,4,N,4,N,0
A01,PG05,P15,ITEM418,201525,2015,25,1,Y,1,N,0
A01,PG05,P15,ITEM418,201526,2015,26,5,Y,1,Y,0.263909273
A01,PG05,P15,ITEM418,201527,2015,27,9,Y,1,Y,0.263909273
A01,PG05,P15,ITEM418,201528,2015,28,6,Y,1,Y,0.263909273
A01,PG05,P15,ITEM418,201529,2015,29,7,Y,1,Y,0.263909273
A01,PG05,P15,ITEM418,201530,2015,30,1,N,4,N,0
A01,PG05,P15,ITEM418,201531,2015,31,1,N,4,N,0
A01,PG05,P15,ITEM418,201532,2015,32,2,N,4,N,0
A01,PG05,P15,ITEM418,201533,2015,33,2,N,4,N,0
A01,PG05,P15,ITEM418,201534,2015,34,3,N,4,N,0
A01,PG05,P15,ITEM418,201535,2015,35,2,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201536,2015,36,5,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201537,2015,37,7,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201538,2015,38,3,N,4,Y,0.197264843
A01,PG05,P15,ITEM418,201539,2015,39,1,N,4,N,0
A01,PG05,P15,ITEM418,201540,2015,40,2,N,4,N,0
A01,PG05,P15,ITEM418,201542,2015,42,1,Y,2,N,0
A01,PG05,P15,ITEM418,201543,2015,43,4,N,4,N,0
A01,PG05,P15,ITEM418,201544,2015,44,5,N,4,N,0
A01,PG05,P15,ITEM418,201545,2015,45,6,Y,0,Y,0.340160107
A01,PG05,P15,ITEM418,201546,2015,46,3,Y,0,Y,0.340160107
A01,PG05,P15,ITEM418,201547,2015,47,3,Y,0,Y,0.340160107
A01,PG05,P15,ITEM418,201548,2015,48,12,Y,0,Y,0.340160107
A01,PG05,P15,ITEM418,201549,2015,49,2,Y,0,Y,0.340160107
A01,PG05,P15,ITEM418,201550,2015,50,2,N,4,N,0
A01,PG05,P15,ITEM418,201552,2015,52,3,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201553,2015,53,5,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201601,2016,1,2,N,4,Y,0.197264843
A01,PG05,P15,ITEM418,201602,2016,2,5,N,4,N,0
A01,PG05,P15,ITEM418,201603,2016,3,3,Y,2,N,0
A01,PG05,P15,ITEM418,201604,2016,4,3,N,4,N,0
A01,PG05,P15,ITEM418,201605,2016,5,4,N,4,Y,0.197264843
A01,PG05,P15,ITEM418,201606,2016,6,2,N,4,Y,0.197264843
A01,PG05,P15,ITEM418,201607,2016,7,5,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201608,2016,8,2,N,4,Y,0.197264843
A01,PG05,P15,ITEM418,201609,2016,9,4,N,4,N,0
A01,PG05,P15,ITEM418,201610,2016,10,3,N,4,N,0
A01,PG05,P15,ITEM418,201611,2016,11,1,N,4,N,0
A01,PG05,P15,ITEM418,201612,2016,12,1,N,4,N,0
A01,PG05,P15,ITEM418,201613,2016,13,2,N,4,N,0
A01,PG05,P15,ITEM418,201614,2016,14,2,N,4,N,0
A01,PG05,P15,ITEM418,201615,2016,15,1,N,4,N,0
A01,PG05,P15,ITEM418,201616,2016,16,2,N,4,N,0
A01,PG05,P15,ITEM418,201617,2016,17,2,N,4,Y,0.197264843
A01,PG05,P15,ITEM418,201620,2016,20,2,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201621,2016,21,5,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201622,2016,22,8,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201623,2016,23,2,N,4,Y,0.197264843
A01,PG05,P15,ITEM418,201624,2016,24,1,N,4,N,0
A01,PG05,P15,ITEM418,201625,2016,25,1,Y,1,N,0
A01,PG05,P15,ITEM418,201627,2016,27,1,Y,1,N,0
A01,PG05,P15,ITEM418,201630,2016,30,2,N,4,N,0
A01,PG05,P15,ITEM418,201632,2016,32,1,N,4,N,0
A01,PG05,P15,ITEM418,201633,2016,33,2,N,4,N,0
A01,PG05,P15,ITEM418,201634,2016,34,3,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201635,2016,35,2,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201636,2016,36,5,Y,1,Y,0.197264843
A01,PG05,P15,ITEM418,201638,2016,38,4,N,4,N,0
A01,PG05,P15,ITEM418,201639,2016,39,2,N,4,N,0
A01,PG05,P15,ITEM418,201642,2016,42,1,N,4,N,0
A01,PG05,P15,ITEM418,201643,2016,43,1,N,4,N,0
A01,PG05,P15,ITEM418,201705,2017,5,2,N,4,N,0
A01,PG05,P15,ITEM419,201501,2015,1,33,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201502,2015,2,27,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201503,2015,3,12,N,4,N,0
A01,PG05,P15,ITEM419,201504,2015,4,11,Y,2,N,0
A01,PG05,P15,ITEM419,201505,2015,5,20,N,4,N,0
A01,PG05,P15,ITEM419,201506,2015,6,10,N,4,Y,0.152972337
A01,PG05,P15,ITEM419,201507,2015,7,18,N,4,Y,0.152972337
A01,PG05,P15,ITEM419,201508,2015,8,26,Y,1,Y,0.152972337
A01,PG05,P15,ITEM419,201509,2015,9,23,N,4,Y,0.152972337
A01,PG05,P15,ITEM419,201510,2015,10,9,N,4,N,0
A01,PG05,P15,ITEM419,201511,2015,11,16,N,4,N,0
A01,PG05,P15,ITEM419,201512,2015,12,11,N,4,N,0
A01,PG05,P15,ITEM419,201513,2015,13,19,N,4,N,0
A01,PG05,P15,ITEM419,201514,2015,14,17,N,4,N,0
A01,PG05,P15,ITEM419,201515,2015,15,16,N,4,N,0
A01,PG05,P15,ITEM419,201516,2015,16,7,N,4,N,0
A01,PG05,P15,ITEM419,201517,2015,17,14,N,4,N,0
A01,PG05,P15,ITEM419,201518,2015,18,14,N,4,N,0
A01,PG05,P15,ITEM419,201519,2015,19,20,N,4,N,0
A01,PG05,P15,ITEM419,201520,2015,20,28,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201521,2015,21,39,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201522,2015,22,35,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201523,2015,23,20,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201524,2015,24,25,N,4,N,0
A01,PG05,P15,ITEM419,201525,2015,25,19,Y,1,N,0
A01,PG05,P15,ITEM419,201526,2015,26,43,Y,1,Y,0.291759859
A01,PG05,P15,ITEM419,201527,2015,27,63,Y,1,Y,0.291759859
A01,PG05,P15,ITEM419,201528,2015,28,65,Y,1,Y,0.291759859
A01,PG05,P15,ITEM419,201529,2015,29,46,Y,1,Y,0.291759859
A01,PG05,P15,ITEM419,201530,2015,30,10,N,4,N,0
A01,PG05,P15,ITEM419,201531,2015,31,17,N,4,N,0
A01,PG05,P15,ITEM419,201532,2015,32,19,N,4,N,0
A01,PG05,P15,ITEM419,201533,2015,33,7,N,4,N,0
A01,PG05,P15,ITEM419,201534,2015,34,14,N,4,N,0
A01,PG05,P15,ITEM419,201535,2015,35,29,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201536,2015,36,32,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201537,2015,37,27,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201538,2015,38,26,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201539,2015,39,13,N,4,N,0
A01,PG05,P15,ITEM419,201540,2015,40,11,N,4,N,0
A01,PG05,P15,ITEM419,201541,2015,41,17,N,4,N,0
A01,PG05,P15,ITEM419,201542,2015,42,12,Y,2,N,0
A01,PG05,P15,ITEM419,201543,2015,43,10,N,4,N,0
A01,PG05,P15,ITEM419,201544,2015,44,23,N,4,N,0
A01,PG05,P15,ITEM419,201545,2015,45,66,Y,0,Y,0.364861683
A01,PG05,P15,ITEM419,201546,2015,46,130,Y,0,Y,0.364861683
A01,PG05,P15,ITEM419,201547,2015,47,142,Y,0,Y,0.364861683
A01,PG05,P15,ITEM419,201548,2015,48,266,Y,0,Y,0.364861683
A01,PG05,P15,ITEM419,201549,2015,49,178,Y,0,Y,0.364861683
A01,PG05,P15,ITEM419,201550,2015,50,12,N,4,N,0
A01,PG05,P15,ITEM419,201551,2015,51,12,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201552,2015,52,23,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201553,2015,53,42,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201601,2016,1,31,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201602,2016,2,12,N,4,N,0
A01,PG05,P15,ITEM419,201603,2016,3,9,Y,2,N,0
A01,PG05,P15,ITEM419,201604,2016,4,32,N,4,N,0
A01,PG05,P15,ITEM419,201605,2016,5,28,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201606,2016,6,22,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201607,2016,7,25,Y,1,Y,0.232960565
A01,PG05,P15,ITEM419,201608,2016,8,25,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201609,2016,9,21,N,4,N,0
A01,PG05,P15,ITEM419,201610,2016,10,16,N,4,N,0
A01,PG05,P15,ITEM419,201611,2016,11,23,N,4,N,0
A01,PG05,P15,ITEM419,201612,2016,12,24,N,4,N,0
A01,PG05,P15,ITEM419,201613,2016,13,17,N,4,N,0
A01,PG05,P15,ITEM419,201614,2016,14,44,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201615,2016,15,34,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201616,2016,16,31,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201617,2016,17,22,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201618,2016,18,19,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201619,2016,19,34,N,4,Y,0.232960565
A01,PG05,P15,ITEM419,201620,2016,20,23,Y,1,Y,0.233490288
A01,PG05,P15,ITEM419,201621,2016,21,18,Y,1,N,0
A01,PG05,P15,ITEM419,201622,2016,22,28,Y,1,N,0
A01,PG05,P15,ITEM419,201623,2016,23,31,N,4,Y,0.232430842
A01,PG05,P15,ITEM419,201624,2016,24,6,N,4,Y,0.233490288
A01,PG05,P15,ITEM419,201625,2016,25,9,Y,1,N,0
A01,PG05,P15,ITEM419,201626,2016,26,10,Y,1,N,0
A01,PG05,P15,ITEM419,201627,2016,27,22,Y,1,N,0
A01,PG05,P15,ITEM419,201628,2016,28,20,Y,1,N,0
A01,PG05,P15,ITEM419,201629,2016,29,7,Y,1,N,0
A01,PG05,P15,ITEM419,201630,2016,30,13,N,4,N,0
A01,PG05,P15,ITEM419,201631,2016,31,15,N,4,N,0
A01,PG05,P15,ITEM419,201632,2016,32,10,N,4,N,0
A01,PG05,P15,ITEM419,201633,2016,33,6,N,4,N,0
A01,PG05,P15,ITEM419,201634,2016,34,14,Y,1,N,0
A01,PG05,P15,ITEM419,201635,2016,35,13,Y,1,N,0
A01,PG05,P15,ITEM419,201636,2016,36,10,Y,1,N,0
A01,PG05,P15,ITEM419,201637,2016,37,7,N,4,N,0
A01,PG05,P15,ITEM419,201638,2016,38,5,N,4,N,0
A01,PG05,P15,ITEM419,201639,2016,39,3,N,4,N,0
A01,PG05,P15,ITEM419,201640,2016,40,4,N,4,N,0
A01,PG05,P15,ITEM419,201641,2016,41,8,Y,2,N,0
A01,PG05,P15,ITEM419,201642,2016,42,7,N,4,N,0
A01,PG05,P15,ITEM419,201643,2016,43,7,N,4,N,0
A01,PG05,P15,ITEM419,201644,2016,44,1,Y,0,N,0
A01,PG05,P15,ITEM419,201645,2016,45,5,Y,0,N,0
A01,PG05,P15,ITEM419,201646,2016,46,11,Y,0,N,0
A01,PG05,P15,ITEM419,201647,2016,47,10,Y,0,N,0
A01,PG05,P15,ITEM419,201648,2016,48,11,Y,0,N,0
A01,PG05,P15,ITEM419,201649,2016,49,3,N,4,N,0
A01,PG05,P15,ITEM419,201650,2016,50,4,N,4,N,0
A01,PG05,P15,ITEM419,201651,2016,51,1,N,4,N,0
A01,PG05,P15,ITEM419,201652,2016,52,2,Y,1,N,0
A01,PG05,P15,ITEM419,201701,2017,1,4,Y,1,N,0
A01,PG05,P15,ITEM419,201702,2017,2,15,N,4,Y,0.291759859
A01,PG05,P15,ITEM419,201703,2017,3,19,Y,2,Y,0.291759859
A01,PG05,P15,ITEM419,201704,2017,4,9,N,4,Y,0.291759859
A01,PG05,P15,ITEM419,201705,2017,5,5,N,4,N,0
A01,PG05,P15,ITEM419,201706,2017,6,20,N,4,Y,0.291759859
A01,PG05,P15,ITEM419,201707,2017,7,11,N,4,Y,0.291759859
A01,PG05,P15,ITEM419,201708,2017,8,18,Y,1,Y,0.291759859
A01,PG05,P15,ITEM420,201501,2015,1,18,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201502,2015,2,6,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201503,2015,3,3,N,4,N,0
A01,PG05,P15,ITEM420,201504,2015,4,5,Y,2,N,0
A01,PG05,P15,ITEM420,201505,2015,5,10,N,4,N,0
A01,PG05,P15,ITEM420,201506,2015,6,9,N,4,Y,0.156285178
A01,PG05,P15,ITEM420,201507,2015,7,8,N,4,Y,0.156285178
A01,PG05,P15,ITEM420,201508,2015,8,8,Y,1,Y,0.156285178
A01,PG05,P15,ITEM420,201509,2015,9,7,N,4,Y,0.156285178
A01,PG05,P15,ITEM420,201510,2015,10,4,N,4,N,0
A01,PG05,P15,ITEM420,201511,2015,11,4,N,4,N,0
A01,PG05,P15,ITEM420,201512,2015,12,12,N,4,N,0
A01,PG05,P15,ITEM420,201513,2015,13,7,N,4,N,0
A01,PG05,P15,ITEM420,201514,2015,14,15,N,4,N,0
A01,PG05,P15,ITEM420,201515,2015,15,6,N,4,N,0
A01,PG05,P15,ITEM420,201516,2015,16,14,N,4,N,0
A01,PG05,P15,ITEM420,201517,2015,17,13,N,4,N,0
A01,PG05,P15,ITEM420,201518,2015,18,11,N,4,N,0
A01,PG05,P15,ITEM420,201519,2015,19,15,N,4,N,0
A01,PG05,P15,ITEM420,201520,2015,20,17,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201521,2015,21,31,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201522,2015,22,24,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201523,2015,23,17,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201524,2015,24,8,N,4,N,0
A01,PG05,P15,ITEM420,201525,2015,25,9,Y,1,N,0
A01,PG05,P15,ITEM420,201526,2015,26,38,Y,1,Y,0.309943715
A01,PG05,P15,ITEM420,201527,2015,27,52,Y,1,Y,0.309943715
A01,PG05,P15,ITEM420,201528,2015,28,27,Y,1,Y,0.309943715
A01,PG05,P15,ITEM420,201529,2015,29,37,Y,1,Y,0.309943715
A01,PG05,P15,ITEM420,201530,2015,30,10,N,4,N,0
A01,PG05,P15,ITEM420,201531,2015,31,12,N,4,N,0
A01,PG05,P15,ITEM420,201532,2015,32,15,N,4,N,0
A01,PG05,P15,ITEM420,201533,2015,33,24,N,4,N,0
A01,PG05,P15,ITEM420,201534,2015,34,10,N,4,N,0
A01,PG05,P15,ITEM420,201535,2015,35,12,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201536,2015,36,30,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201537,2015,37,30,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201538,2015,38,21,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201539,2015,39,9,N,4,N,0
A01,PG05,P15,ITEM420,201540,2015,40,10,N,4,N,0
A01,PG05,P15,ITEM420,201541,2015,41,8,N,4,N,0
A01,PG05,P15,ITEM420,201542,2015,42,9,Y,2,N,0
A01,PG05,P15,ITEM420,201543,2015,43,23,N,4,N,0
A01,PG05,P15,ITEM420,201544,2015,44,4,N,4,N,0
A01,PG05,P15,ITEM420,201545,2015,45,23,Y,0,Y,0.381425891
A01,PG05,P15,ITEM420,201546,2015,46,37,Y,0,Y,0.381425891
A01,PG05,P15,ITEM420,201547,2015,47,29,Y,0,Y,0.381425891
A01,PG05,P15,ITEM420,201548,2015,48,47,Y,0,Y,0.381425891
A01,PG05,P15,ITEM420,201549,2015,49,36,Y,0,Y,0.381425891
A01,PG05,P15,ITEM420,201550,2015,50,21,N,4,N,0
A01,PG05,P15,ITEM420,201551,2015,51,21,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201552,2015,52,24,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201553,2015,53,26,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201601,2016,1,29,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201602,2016,2,9,N,4,N,0
A01,PG05,P15,ITEM420,201603,2016,3,15,Y,2,N,0
A01,PG05,P15,ITEM420,201604,2016,4,16,N,4,N,0
A01,PG05,P15,ITEM420,201605,2016,5,14,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201606,2016,6,13,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201607,2016,7,13,Y,1,Y,0.247467167
A01,PG05,P15,ITEM420,201608,2016,8,23,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201609,2016,9,13,N,4,N,0
A01,PG05,P15,ITEM420,201610,2016,10,11,N,4,N,0
A01,PG05,P15,ITEM420,201611,2016,11,22,N,4,N,0
A01,PG05,P15,ITEM420,201612,2016,12,17,N,4,N,0
A01,PG05,P15,ITEM420,201613,2016,13,16,N,4,N,0
A01,PG05,P15,ITEM420,201614,2016,14,20,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201615,2016,15,31,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201616,2016,16,23,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201617,2016,17,11,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201618,2016,18,19,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201619,2016,19,25,N,4,Y,0.247467167
A01,PG05,P15,ITEM420,201620,2016,20,39,Y,1,Y,0.248030019
A01,PG05,P15,ITEM420,201621,2016,21,24,Y,1,N,0
A01,PG05,P15,ITEM420,201622,2016,22,32,Y,1,N,0
A01,PG05,P15,ITEM420,201623,2016,23,29,N,4,Y,0.246904315
