balance,stock,label
696000000,50000000,diamond
780000000,36666666,diamond
668000000,50000000,diamond
304000000,20500000,normal
768000000,34666666,diamond
246000000,20000000,normal
760000000,31333333,diamond
262000000,19500000,normal
560000000,44666666,diamond
768000000,60000000,vip
696000000,49333333,diamond
740000000,26000000,diamond
756000000,72000000,vip
250000000,20000000,normal
660000000,46666666,diamond
760000000,38000000,diamond
688000000,38666666,diamond
274000000,18000000,normal
286000000,21000000,normal
620000000,50666666,diamond
628000000,39333333,diamond
672000000,48666666,diamond
620000000,32666666,diamond
246000000,19500000,normal
616000000,48000000,diamond
780000000,29333333,diamond
524000000,50000000,diamond
556000000,41333333,diamond
640000000,47333333,diamond
764000000,30000000,diamond
800000000,64000000,vip
696000000,36000000,diamond
788000000,60000000,vip
292000000,23000000,normal
752000000,34666666,diamond
736000000,77000000,vip
252000000,20000000,normal
800000000,65000000,vip
740000000,68000000,vip
288000000,23500000,normal
640000000,46000000,diamond
720000000,35333333,diamond
268000000,20500000,normal
248000000,18000000,normal
704000000,40666666,diamond
600000000,52000000,diamond
652000000,43333333,diamond
628000000,38000000,diamond
700000000,80000000,vip
652000000,49333333,diamond
648000000,52666666,diamond
636000000,42666666,diamond
284000000,17500000,normal
264000000,28000000,normal
248000000,18500000,normal
716000000,72000000,vip
664000000,26666666,diamond
796000000,78000000,vip
800000000,28000000,diamond
736000000,74000000,vip
720000000,46000000,diamond
744000000,70000000,vip
280000000,18000000,normal
292000000,21500000,normal
572000000,40666666,diamond
640000000,34666666,diamond
740000000,30666666,diamond
720000000,29333333,diamond
744000000,26000000,diamond
788000000,71000000,vip
664000000,48000000,diamond
676000000,49333333,diamond
604000000,34666666,diamond
668000000,28666666,diamond
656000000,32666666,diamond
274000000,18500000,normal
260000000,25500000,normal
568000000,51333333,diamond
684000000,43333333,diamond
796000000,28000000,diamond
282000000,17500000,normal
492000000,53333333,diamond
668000000,36000000,diamond
266000000,32500000,normal
278000000,22000000,normal
664000000,50666666,diamond
680000000,48000000,diamond
242000000,20000000,normal
636000000,30666666,diamond
248000000,32000000,normal
282000000,20500000,normal
668000000,44666666,diamond
248000000,32000000,normal
676000000,49333333,diamond
756000000,80000000,vip
700000000,46000000,diamond
328000000,18000000,normal
676000000,29333333,diamond
544000000,50000000,diamond
692000000,51333333,diamond
624000000,50000000,diamond
270000000,32000000,normal
548000000,44666666,diamond
644000000,37333333,diamond
692000000,40000000,diamond
688000000,80000000,vip
648000000,42666666,diamond
768000000,33333333,diamond
500000000,53333333,diamond
240000000,32500000,normal
616000000,50666666,diamond
668000000,44666666,diamond
728000000,74000000,vip
752000000,27333333,diamond
244000000,23000000,normal
760000000,64000000,vip
672000000,25333333,diamond
608000000,51333333,diamond
688000000,79000000,vip
764000000,70000000,vip
270000000,30500000,normal
284000000,24000000,normal
784000000,33333333,diamond
684000000,47333333,diamond
772000000,24000000,diamond
508000000,53333333,diamond
280000000,26000000,normal
564000000,47333333,diamond
254000000,30000000,normal
692000000,51333333,diamond
780000000,34666666,diamond
768000000,79000000,vip
268000000,18500000,normal
600000000,37333333,diamond
640000000,44666666,diamond
286000000,28000000,normal
696000000,40666666,diamond
636000000,47333333,diamond
264000000,22500000,normal
700000000,38666666,diamond
784000000,69000000,vip
242000000,26000000,normal
768000000,71000000,vip
780000000,64000000,vip
270000000,28000000,normal
652000000,41333333,diamond
612000000,40000000,diamond
732000000,43333333,diamond
532000000,46000000,diamond
616000000,34666666,diamond
250000000,34500000,normal
800000000,24000000,diamond
728000000,26000000,diamond
242000000,20000000,normal
246000000,32500000,normal
284000000,22500000,normal
264000000,33000000,normal
676000000,51333333,diamond
720000000,33333333,diamond
792000000,32666666,diamond
604000000,53333333,diamond
656000000,46666666,diamond
272000000,32000000,normal
246000000,29500000,normal
640000000,40666666,diamond
788000000,29333333,diamond
716000000,46000000,diamond
592000000,47333333,diamond
612000000,50666666,diamond
308000000,22500000,normal
672000000,28666666,diamond
270000000,23000000,normal
732000000,80000000,vip
288000000,20000000,normal
532000000,49333333,diamond
688000000,30000000,diamond
648000000,35333333,diamond
628000000,45333333,diamond
248000000,21000000,normal
628000000,32666666,diamond
708000000,33333333,diamond
624000000,52000000,diamond
748000000,27333333,diamond
716000000,46666666,diamond
784000000,32000000,diamond
596000000,36000000,diamond
644000000,32000000,diamond
604000000,48666666,diamond
732000000,39333333,diamond
656000000,36000000,diamond
728000000,69000000,vip
768000000,74000000,vip
528000000,50666666,diamond
604000000,46666666,diamond
244000000,37500000,normal
240000000,30500000,normal
532000000,48000000,diamond
274000000,24000000,normal
264000000,25500000,normal
600000000,48666666,diamond
628000000,41333333,diamond
676000000,33333333,diamond
752000000,75000000,vip
256000000,28500000,normal
764000000,38666666,diamond
536000000,51333333,diamond
612000000,32666666,diamond
704000000,79000000,vip
768000000,79000000,vip
280000000,20000000,normal
664000000,30666666,diamond
280000000,20500000,normal
592000000,41333333,diamond
772000000,35333333,diamond
676000000,36000000,diamond
712000000,36000000,diamond
692000000,43333333,diamond
748000000,23333333,diamond
612000000,46666666,diamond
604000000,36666666,diamond
278000000,17500000,normal
664000000,38666666,diamond
564000000,51333333,diamond
556000000,46666666,diamond
254000000,30500000,normal
608000000,40666666,diamond
248000000,31500000,normal
720000000,38000000,diamond
780000000,79000000,vip
264000000,27000000,normal
256000000,27500000,normal
680000000,33333333,diamond
716000000,80000000,vip
724000000,30000000,diamond
712000000,35333333,diamond
668000000,25333333,diamond
676000000,28000000,diamond
760000000,73000000,vip
740000000,38000000,diamond
262000000,29000000,normal
684000000,26666666,diamond
780000000,65000000,vip
656000000,53333333,diamond
286000000,21000000,normal
688000000,37333333,diamond
784000000,68000000,vip
792000000,54000000,vip
252000000,24500000,normal
724000000,44000000,diamond
764000000,63000000,vip
676000000,24000000,diamond
692000000,38666666,diamond
664000000,28666666,diamond
720000000,31333333,diamond
764000000,37333333,diamond
280000000,21000000,normal
784000000,56000000,vip
688000000,49333333,diamond
644000000,40666666,diamond
318000000,19000000,normal
604000000,52000000,diamond
680000000,42666666,diamond
724000000,38666666,diamond
294000000,19500000,normal
760000000,31333333,diamond
256000000,30000000,normal
800000000,71000000,vip
652000000,35333333,diamond
248000000,33500000,normal
772000000,27333333,diamond
286000000,25000000,normal
740000000,24666666,diamond
756000000,79000000,vip
716000000,41333333,diamond
696000000,31333333,diamond
732000000,42000000,diamond
788000000,68000000,vip
250000000,17500000,normal
264000000,21000000,normal
792000000,72000000,vip
250000000,17500000,normal
576000000,53333333,diamond
252000000,17500000,normal
796000000,65000000,vip
244000000,38000000,normal
244000000,21000000,normal
632000000,42000000,diamond
636000000,28000000,diamond
266000000,26500000,normal
744000000,79000000,vip
780000000,24666666,diamond
640000000,32666666,diamond
712000000,39333333,diamond
792000000,25333333,diamond
560000000,45333333,diamond
264000000,20500000,normal
764000000,66000000,vip
796000000,27333333,diamond
612000000,48666666,diamond
516000000,48666666,diamond
240000000,19500000,normal
720000000,26000000,diamond
604000000,42000000,diamond
312000000,20000000,normal
616000000,37333333,diamond
254000000,33500000,normal
310000000,19500000,normal
784000000,55000000,vip
788000000,30666666,diamond
700000000,32000000,diamond
668000000,23333333,diamond
286000000,25000000,normal
298000000,17500000,normal
248000000,31500000,normal
620000000,31333333,diamond
692000000,78000000,vip
712000000,25333333,diamond
250000000,23500000,normal
242000000,27500000,normal
648000000,53333333,diamond
732000000,40666666,diamond
748000000,39333333,diamond
266000000,23000000,normal
688000000,37333333,diamond
648000000,30666666,diamond
700000000,27333333,diamond
780000000,70000000,vip
536000000,48000000,diamond
620000000,36000000,diamond
756000000,71000000,vip
796000000,74000000,vip
752000000,31333333,diamond
250000000,32000000,normal
580000000,40666666,diamond
276000000,26500000,normal
648000000,50666666,diamond
266000000,19500000,normal
246000000,34500000,normal
322000000,19000000,normal
576000000,40000000,diamond
680000000,43333333,diamond
636000000,34000000,diamond
780000000,64000000,vip
628000000,39333333,diamond
588000000,38666666,diamond
796000000,29333333,diamond
640000000,40000000,diamond
620000000,44000000,diamond
592000000,52000000,diamond
680000000,26000000,diamond
740000000,70000000,vip
656000000,30666666,diamond
724000000,42000000,diamond
688000000,44666666,diamond
284000000,28000000,normal
532000000,52000000,diamond
292000000,19000000,normal
504000000,52666666,diamond
756000000,78000000,vip
672000000,23333333,diamond
724000000,35333333,diamond
248000000,24000000,normal
600000000,38666666,diamond
604000000,33333333,diamond
528000000,46666666,diamond
256000000,27000000,normal
708000000,37333333,diamond
282000000,23500000,normal
676000000,45333333,diamond
628000000,38000000,diamond
248000000,22500000,normal
720000000,44666666,diamond
244000000,32000000,normal
728000000,42000000,diamond
740000000,37333333,diamond
728000000,43333333,diamond
796000000,75000000,vip
528000000,50666666,diamond
708000000,44000000,diamond
256000000,23000000,normal
248000000,20000000,normal
278000000,20500000,normal
576000000,43333333,diamond
780000000,80000000,vip
248000000,31500000,normal
520000000,47333333,diamond
278000000,18000000,normal
608000000,50000000,diamond
576000000,40000000,diamond
600000000,48666666,diamond
664000000,50666666,diamond
292000000,23000000,normal
780000000,66000000,vip
736000000,75000000,vip
744000000,69000000,vip
780000000,36666666,diamond
756000000,32666666,diamond
306000000,18000000,normal
756000000,35333333,diamond
664000000,42000000,diamond
632000000,36666666,diamond
244000000,24500000,normal
736000000,32000000,diamond
262000000,29000000,normal
700000000,27333333,diamond
796000000,80000000,vip
640000000,28666666,diamond
632000000,41333333,diamond
796000000,30000000,diamond
286000000,17500000,normal
724000000,39333333,diamond
600000000,36000000,diamond
756000000,67000000,vip
284000000,24000000,normal
268000000,22000000,normal
776000000,24666666,diamond
700000000,46000000,diamond
676000000,42000000,diamond
564000000,47333333,diamond
712000000,47333333,diamond
648000000,29333333,diamond
600000000,34000000,diamond
276000000,29000000,normal
242000000,17500000,normal
684000000,39333333,diamond
700000000,25333333,diamond
660000000,43333333,diamond
704000000,40666666,diamond
764000000,73000000,vip
764000000,72000000,vip
680000000,46000000,diamond
252000000,17500000,normal
652000000,25333333,diamond
720000000,35333333,diamond
248000000,22500000,normal
276000000,28500000,normal
672000000,46666666,diamond
696000000,48666666,diamond
664000000,43333333,diamond
620000000,42000000,diamond
624000000,50666666,diamond
310000000,21500000,normal
260000000,24000000,normal
716000000,40666666,diamond
756000000,28000000,diamond
696000000,36666666,diamond
254000000,33500000,normal
716000000,73000000,vip
648000000,40666666,diamond
628000000,30000000,diamond
636000000,36666666,diamond
780000000,63000000,vip
604000000,40666666,diamond
596000000,49333333,diamond
724000000,71000000,vip
520000000,48666666,diamond
736000000,44000000,diamond
290000000,20500000,normal
636000000,48666666,diamond
772000000,78000000,vip
780000000,32666666,diamond
284000000,28000000,normal
280000000,30000000,normal
624000000,36000000,diamond
728000000,70000000,vip
304000000,23000000,normal
258000000,31500000,normal
768000000,64000000,vip
600000000,46666666,diamond
728000000,32666666,diamond
246000000,18000000,normal
724000000,43333333,diamond
744000000,76000000,vip
568000000,48666666,diamond
620000000,41333333,diamond
244000000,23000000,normal
776000000,26666666,diamond
252000000,28000000,normal
784000000,75000000,vip
262000000,21500000,normal
288000000,20000000,normal
536000000,47333333,diamond
560000000,50666666,diamond
576000000,49333333,diamond
240000000,39500000,normal
248000000,19000000,normal
640000000,40666666,diamond
254000000,23000000,normal
652000000,26000000,diamond
302000000,24500000,normal
748000000,71000000,vip
266000000,26000000,normal
736000000,26000000,diamond
306000000,21000000,normal
572000000,50000000,diamond
560000000,41333333,diamond
512000000,52666666,diamond
288000000,20500000,normal
796000000,24000000,diamond
716000000,46666666,diamond
628000000,48000000,diamond
264000000,25500000,normal
284000000,26500000,normal
560000000,52666666,diamond
284000000,21500000,normal
748000000,66000000,vip
680000000,52000000,diamond
528000000,52666666,diamond
294000000,26000000,normal
664000000,42666666,diamond
